Time (s),X Position,Y Position,Z Position,Travel Distance,Lidar Points,CPU Usage (%),Memory Usage (MB)
72.54,1.5765918447190128,0.5878329071702103,0.0,1.89,-,-,-
72.58,1.5853630338967148,0.5871215483973948,0.0,1.9,-,-,-
72.62,1.594131080904514,0.5863723483801809,0.0,1.91,-,-,-
-,-,-,-,-,720,-,-
72.67,1.6028981351606413,0.585611586022402,0.0,1.92,-,-,-
72.72,1.6112322679807163,0.5848881359237538,0.0,1.92,-,-,-
-,-,-,-,-,720,-,-
72.77,1.6195378764882307,0.5841671618975672,0.0,1.93,-,-,-
72.82,1.6276874402303272,0.5834597334439559,0.0,1.94,-,-,-
72.87,1.635531626042895,0.5827788135303535,0.0,1.95,-,-,-
-,-,-,-,-,720,-,-
72.92,1.6437516616138088,0.5820652677214588,0.0,1.96,-,-,-
72.97,1.6525181534702,0.5812980679053604,0.0,1.96,-,-,-
-,-,-,-,-,720,-,-
73.02,1.6612818891483254,0.5805000893883481,0.0,1.97,-,-,-
73.07,1.6700409052417093,0.5796519111535645,0.0,1.98,-,-,-
73.12,1.6784196217832306,0.5787920038530605,0.0,1.99,-,-,-
-,-,-,-,-,720,-,-
73.17,1.6866241830890942,0.5779183451987738,0.0,2.0,-,-,-
73.22,1.6953739375648682,0.5769793049877591,0.0,2.01,-,-,-
-,-,-,-,-,720,-,-
73.26,1.704123687930211,0.5760402264618499,0.0,2.02,-,-,-
73.31,1.7128734382955877,0.5751011479359373,0.0,2.03,-,-,-
-,-,-,-,-,720,-,-
73.35,1.721375348842394,0.5741886691462257,0.0,2.03,-,-,-
73.39,1.7296645860304933,0.5732990158059148,0.0,2.04,-,-,-
73.44,1.7377059834000979,0.5724359622017932,0.0,2.05,-,-,-
-,-,-,-,-,720,-,-
73.5,1.7455983419589634,0.5715889043850799,0.0,2.06,-,-,-
73.54,1.7542911561482561,0.5706559366095448,0.0,2.07,-,-,-
73.58,1.7630409065135968,0.5697168580836224,0.0,2.08,-,-,-
-,-,-,-,-,720,-,-
73.62,1.771790656878938,0.5687777795576954,0.0,2.08,-,-,-
73.67,1.7802004647903655,0.5678751858050736,0.0,2.09,-,-,-
-,-,-,-,-,720,-,-
73.71,1.7883339647954082,0.5670022471638124,0.0,2.1,-,-,-
73.76,1.7963535924503622,0.5661415300230771,0.0,2.11,-,-,-
-,-,-,-,-,720,-,-
73.8,1.8051033428144498,0.5652024514972775,0.0,2.12,-,-,-
73.84,1.813853093179789,0.564263372971331,0.0,2.13,-,-,-
73.88,1.8224471063619894,0.563341009144463,0.0,2.14,-,-,-
-,-,-,-,-,720,-,-
73.92,1.8307363435500856,0.5624513558041158,0.0,2.14,-,-,-
73.98,1.839181317921526,0.5615449877646681,0.0,2.15,-,-,-
-,-,-,-,-,720,-,-
74.03,1.8479310682864039,0.5606059092387764,0.0,2.16,-,-,-
74.07,1.8566808186517425,0.5596668307128299,0.0,2.17,-,-,-
74.12,1.8654305690171105,0.5587277521868814,0.0,2.18,-,-,-
-,-,-,-,-,720,-,-
74.17,1.8741803193824083,0.5577886736609463,0.0,2.19,-,-,-
74.2,1.882682229929211,0.5568761948712035,0.0,2.2,-,-,-
-,-,-,-,-,720,-,-
74.25,1.8906315246633711,0.5560230263041681,0.0,2.2,-,-,-
74.29,1.8990195628591184,0.555122769015064,0.0,2.21,-,-,-
74.35,1.9077693132241915,0.5541836904891649,0.0,2.22,-,-,-
-,-,-,-,-,720,-,-
74.38,1.9165190635895324,0.5532446119632372,0.0,2.23,-,-,-
74.42,1.9252688739890729,0.552306093428498,0.0,2.24,-,-,-
74.48,1.9340202302219525,0.5513821362660669,0.0,2.25,-,-,-
-,-,-,-,-,720,-,-
74.52,1.9427757886148864,0.5504989730220307,0.0,2.26,-,-,-
74.57,1.9515364450634853,0.5496679087463698,0.0,2.27,-,-,-
-,-,-,-,-,720,-,-
74.63,1.960301913785361,0.5488892385167641,0.0,2.27,-,-,-
74.68,1.9690718814351231,0.5481629901688874,0.0,2.28,-,-,-
74.72,1.97759747800352,0.5475079439796219,0.0,2.29,-,-,-
-,-,-,-,-,720,-,-
74.77,1.9856648373427097,0.5469365847919198,0.0,2.3,-,-,-
74.81,1.993898555063656,0.5464038361635902,0.0,2.31,-,-,-
-,-,-,-,-,720,-,-
74.85,2.0026833819216003,0.5458875162066663,0.0,2.32,-,-,-
74.9,2.011314709508187,0.5454316864916419,0.0,2.33,-,-,-
-,-,-,-,-,720,-,-
74.93,2.019642431053652,0.5450420930597445,0.0,2.33,-,-,-
74.97,2.0279723330952573,0.544702297303547,0.0,2.34,-,-,-
75.02,2.0359624215153374,0.5444239481082034,0.0,2.35,-,-,-
-,-,-,-,-,720,-,-
75.07,2.0438968038377783,0.5441954342083153,0.0,2.36,-,-,-
75.09,2.052637252000136,0.5439959672385901,0.0,2.37,-,-,-
-,-,-,-,-,720,-,-
75.14,2.061186756073052,0.5438515288077591,0.0,2.38,-,-,-
75.18,2.0695230927866195,0.543760868016875,0.0,2.38,-,-,-
75.23,2.0778598225504656,0.5437200510679358,0.0,2.39,-,-,-
-,-,-,-,-,720,-,-
75.29,2.085826121575543,0.5437287627460476,0.0,2.4,-,-,-
75.32,2.094568626504513,0.5437906393809581,0.0,2.41,-,-,-
75.37,2.103367865125173,0.5439053953742162,0.0,2.42,-,-,-
-,-,-,-,-,720,-,-
75.41,2.1120096630937293,0.5440694822613029,0.0,2.43,-,-,-
75.45,2.1203438879173118,0.5442778707722026,0.0,2.43,-,-,-
-,-,-,-,-,720,-,-
75.5,2.128676717839507,0.5445360851530748,0.0,2.44,-,-,-
75.54,2.136851341686291,0.5448380310646133,0.0,2.45,-,-,-
-,-,-,-,-,720,-,-
75.58,2.144717757864406,0.5451759878990949,0.0,2.46,-,-,-
75.63,2.152958794955912,0.5455800129795858,0.0,2.47,-,-,-
75.67,2.161745526700729,0.5460628322699137,0.0,2.48,-,-,-
-,-,-,-,-,720,-,-
75.72,2.1704653495752044,0.546594023502812,0.0,2.48,-,-,-
75.77,2.178784201434968,0.5471413545503246,0.0,2.49,-,-,-
-,-,-,-,-,720,-,-
75.82,2.186760908866396,0.5476810957083427,0.0,2.5,-,-,-
75.86,2.1951778121084136,0.5482515234212381,0.0,2.51,-,-,-
75.9,2.2039576722491514,0.5488465493346206,0.0,2.52,-,-,-
-,-,-,-,-,720,-,-
75.95,2.2127375323901797,0.5494415752480206,0.0,2.53,-,-,-
76.0,2.22126869984257,0.5500197468389394,0.0,2.54,-,-,-
76.06,2.22958646208133,0.550583455599012,0.0,2.54,-,-,-
-,-,-,-,-,720,-,-
76.1,2.237563112050956,0.5511240466059325,0.0,2.55,-,-,-
76.14,2.2454183983746967,0.5516619683813837,0.0,2.56,-,-,-
-,-,-,-,-,720,-,-
76.19,2.253115531982046,0.5522159614097394,0.0,2.57,-,-,-
76.23,2.2605037385371136,0.5527905399789844,0.0,2.58,-,-,-
76.27,2.2678883776819108,0.5534092817132429,0.0,2.58,-,-,-
-,-,-,-,-,720,-,-
76.31,2.2750209515994664,0.5540495365542467,0.0,2.59,-,-,-
76.36,2.282276929977148,0.5547452222085608,0.0,2.6,-,-,-
-,-,-,-,-,720,-,-
76.4,2.2898403085064536,0.5555156468069548,0.0,2.6,-,-,-
76.44,2.2984839186304784,0.5564335132026904,0.0,2.61,-,-,-
76.48,2.3072334980228564,0.5573741832580934,0.0,2.62,-,-,-
-,-,-,-,-,720,-,-
76.52,2.3159830489075035,0.5583151185649209,0.0,2.63,-,-,-
76.57,2.3243005645526598,0.5592095923772238,0.0,2.64,-,-,-
-,-,-,-,-,720,-,-
76.61,2.3325896127590067,0.5601010047731657,0.0,2.65,-,-,-
76.65,2.340630826797232,0.5609657648389428,0.0,2.66,-,-,-
-,-,-,-,-,720,-,-
76.7,2.349018673758823,0.5618678021501965,0.0,2.66,-,-,-
76.74,2.35742828993904,0.5627721805446035,0.0,2.67,-,-,-
76.78,2.365717338145539,0.5636635929405567,0.0,2.68,-,-,-
-,-,-,-,-,720,-,-
76.83,2.3740063863518865,0.5645550053364975,0.0,2.69,-,-,-
76.9,2.382295434558233,0.5654464177324406,0.0,2.7,-,-,-
76.94,2.3908321481454498,0.5663660485165531,0.0,2.71,-,-,-
-,-,-,-,-,720,-,-
76.98,2.3995793793656093,0.5673282593288291,0.0,2.71,-,-,-
77.03,2.4082579939513065,0.5683278196360183,0.0,2.72,-,-,-
-,-,-,-,-,720,-,-
77.07,2.4165342080593852,0.5693313181271127,0.0,2.73,-,-,-
77.12,2.4248042744104157,0.570384281435501,0.0,2.74,-,-,-
77.16,2.433067897368817,0.5714866719202041,0.0,2.75,-,-,-
-,-,-,-,-,720,-,-
77.22,2.4416638328187665,0.5726825936692597,0.0,2.76,-,-,-
77.26,2.450376112007222,0.5739220192098367,0.0,2.77,-,-,-
-,-,-,-,-,720,-,-
77.3,2.4590877793888066,0.5751657440050785,0.0,2.77,-,-,-
77.35,2.4675524739147967,0.5763757205796757,0.0,2.78,-,-,-
77.39,2.475802737412973,0.5775740536071835,0.0,2.79,-,-,-
-,-,-,-,-,720,-,-
77.43,2.484046742750726,0.5788146610148756,0.0,2.8,-,-,-
77.47,2.4926214536139826,0.5801543134675248,0.0,2.81,-,-,-
-,-,-,-,-,720,-,-
77.52,2.500405337312873,0.5813947670600023,0.0,2.82,-,-,-
77.56,2.5081018677922233,0.5826268611005128,0.0,2.82,-,-,-
77.61,2.5165209431845432,0.5839907822156738,0.0,2.83,-,-,-
-,-,-,-,-,720,-,-
77.65,2.524502974188048,0.5852931316988463,0.0,2.84,-,-,-
77.69,2.532273885187408,0.5865611400707363,0.0,2.85,-,-,-
-,-,-,-,-,720,-,-
77.75,2.540044796186766,0.5878291484426325,0.0,2.86,-,-,-
77.79,2.5473868526330103,0.5890271790263804,0.0,2.86,-,-,-
-,-,-,-,-,720,-,-
77.84,2.5547006512205512,0.5902205986705144,0.0,2.87,-,-,-
77.89,2.562014449808091,0.591414018314654,0.0,2.88,-,-,-
77.93,2.5690822388072427,0.5925672956617543,0.0,2.89,-,-,-
-,-,-,-,-,720,-,-
77.97,2.5759389249829647,0.59368612657813,0.0,2.89,-,-,-
78.01,2.5831745989025285,0.594866798330431,0.0,2.9,-,-,-
-,-,-,-,-,720,-,-
78.06,2.591696836483061,0.5962574034474751,0.0,2.91,-,-,-
78.09,2.600381972306042,0.5976745892749757,0.0,2.92,-,-,-
78.14,2.6087296760582723,0.5990367150598813,0.0,2.93,-,-,-
-,-,-,-,-,720,-,-
78.18,2.616957699469436,0.6003793121596182,0.0,2.93,-,-,-
78.22,2.625031135774575,0.6016966847078703,0.0,2.94,-,-,-
-,-,-,-,-,720,-,-
78.26,2.632802046773921,0.6029646930798419,0.0,2.95,-,-,-
78.3,2.6409452966093476,0.6042934573608,0.0,2.96,-,-,-
78.35,2.649630432432318,0.6057106431883421,0.0,2.97,-,-,-
-,-,-,-,-,720,-,-
78.38,2.6582524036314714,0.6071175222099296,0.0,2.98,-,-,-
78.42,2.6664804270427886,0.6084601193097324,0.0,2.99,-,-,-
-,-,-,-,-,720,-,-
78.46,2.6747084504539447,0.6098027164095154,0.0,2.99,-,-,-
78.51,2.6826904642767135,0.6111051712122569,0.0,3.0,-,-,-
78.55,2.691016559076739,0.6124637709843456,0.0,3.01,-,-,-
-,-,-,-,-,720,-,-
78.59,2.699638530275886,0.6138706500059697,0.0,3.02,-,-,-
78.64,2.7078665536871953,0.6152132471058209,0.0,3.03,-,-,-
-,-,-,-,-,720,-,-
78.68,2.7160945770983433,0.6165558442056541,0.0,3.04,-,-,-
78.74,2.724076590921104,0.6178582990084462,0.0,3.04,-,-,-
78.79,2.7318475181466977,0.6191262079121612,0.0,3.05,-,-,-
-,-,-,-,-,720,-,-
78.84,2.7396198825573475,0.6203852630028688,0.0,3.06,-,-,-
78.89,2.7473973525299638,0.6216123345563191,0.0,3.07,-,-,-
78.94,2.7551818963203982,0.6227936881377302,0.0,3.07,-,-,-
-,-,-,-,-,720,-,-
78.99,2.762726655889352,0.6238928814512924,0.0,3.08,-,-,-
79.04,2.770002649940135,0.6249083616454684,0.0,3.09,-,-,-
-,-,-,-,-,720,-,-
79.09,2.7770792562571525,0.6258528644194572,0.0,3.1,-,-,-
79.13,2.785466075414287,0.626935580984828,0.0,3.11,-,-,-
-,-,-,-,-,720,-,-
79.18,2.7941950909234707,0.6280510575361459,0.0,3.11,-,-,-
79.23,2.802924567198543,0.629162917340872,0.0,3.12,-,-,-
79.27,2.8116563715054403,0.6302563379321544,0.0,3.13,-,-,-
-,-,-,-,-,720,-,-
79.31,2.820388526004965,0.6313469643832375,0.0,3.14,-,-,-
79.35,2.829117496586932,0.632462734023807,0.0,3.15,-,-,-
-,-,-,-,-,720,-,-
79.4,2.8378395078513847,0.6336315529589982,0.0,3.16,-,-,-
79.44,2.8462119119635916,0.6348322536181734,0.0,3.17,-,-,-
79.49,2.8544487730467862,0.6361190739309134,0.0,3.18,-,-,-
-,-,-,-,-,720,-,-
79.53,2.8630926064813087,0.6376087558186617,0.0,3.18,-,-,-
79.56,2.871736785651427,0.6392568123097819,0.0,3.19,-,-,-
-,-,-,-,-,720,-,-
79.6,2.8803500149677315,0.6410596446561532,0.0,3.2,-,-,-
79.64,2.8889295233674632,0.6430166728474812,0.0,3.21,-,-,-
79.69,2.8974725506368655,0.6451272672653945,0.0,3.22,-,-,-
-,-,-,-,-,720,-,-
79.73,2.905976348298864,0.6473907488859135,0.0,3.23,-,-,-
79.77,2.914438180497399,0.6498063894979318,0.0,3.24,-,-,-
-,-,-,-,-,720,-,-
79.82,2.922855324877611,0.6523734119374962,0.0,3.25,-,-,-
79.86,2.9312250734616794,0.6550909903378385,0.0,3.25,-,-,-
79.89,2.938839942341369,0.6577083293083554,0.0,3.26,-,-,-
-,-,-,-,-,720,-,-
79.93,2.94630812562251,0.6603976042632687,0.0,3.27,-,-,-
79.99,2.9537666569492957,0.6631769425226023,0.0,3.28,-,-,-
-,-,-,-,-,720,-,-
80.03,2.960689352028669,0.6658211807910581,0.0,3.29,-,-,-
80.07,2.9675957321813837,0.6685077492005159,0.0,3.29,-,-,-
80.11,2.9753391260259363,0.6715740570325082,0.0,3.3,-,-,-
-,-,-,-,-,720,-,-
80.16,2.983501717743299,0.6748621971900202,0.0,3.31,-,-,-
80.2,2.9916439028860102,0.678200539861638,0.0,3.32,-,-,-
-,-,-,-,-,720,-,-
80.24,2.9997595432352866,0.6816028809793717,0.0,3.33,-,-,-
80.28,3.007850859925825,0.6850627015304257,0.0,3.34,-,-,-
80.33,3.015607853097217,0.6884344053406053,0.0,3.34,-,-,-
-,-,-,-,-,720,-,-
80.36,3.023233526351881,0.6918036540093502,0.0,3.35,-,-,-
80.41,3.0308389188659506,0.6952184356840195,0.0,3.36,-,-,-
-,-,-,-,-,720,-,-
80.45,3.0381971176121825,0.6985748696905363,0.0,3.37,-,-,-
80.49,3.0456822939506765,0.7020461822967623,0.0,3.38,-,-,-
80.53,3.0536351085743156,0.7058134248164235,0.0,3.39,-,-,-
-,-,-,-,-,720,-,-
80.57,3.0611538841010812,0.7094805997741652,0.0,3.4,-,-,-
80.62,3.0685926061512525,0.7132444841940756,0.0,3.4,-,-,-
-,-,-,-,-,720,-,-
80.66,3.0761856569787867,0.7172525964190523,0.0,3.41,-,-,-
80.7,3.0839029842054893,0.721481257779092,0.0,3.42,-,-,-
80.74,3.091188525524272,0.7255923819059915,0.0,3.43,-,-,-
-,-,-,-,-,720,-,-
80.78,3.0983553342569428,0.7297247459129287,0.0,3.44,-,-,-
80.82,3.104800018757275,0.7334975106732888,0.0,3.44,-,-,-
-,-,-,-,-,720,-,-
80.86,3.111172717631269,0.737279632524041,0.0,3.45,-,-,-
80.91,3.117229856767274,0.7409233212431541,0.0,3.46,-,-,-
80.95,3.123161436256758,0.7445402465821932,0.0,3.47,-,-,-
-,-,-,-,-,720,-,-
80.99,3.1291256461423074,0.7482263474792484,0.0,3.47,-,-,-
81.04,3.1360865457132676,0.7525868226454353,0.0,3.48,-,-,-
-,-,-,-,-,720,-,-
81.08,3.1435164989951345,0.7573022826941123,0.0,3.49,-,-,-
81.12,3.1509181261556414,0.7620620814942869,0.0,3.5,-,-,-
81.17,3.1580048473249676,0.7666791923564676,0.0,3.51,-,-,-
-,-,-,-,-,720,-,-
81.21,3.164962493587718,0.7712720006108792,0.0,3.52,-,-,-
81.25,3.1720995726444587,0.7760451638168785,0.0,3.52,-,-,-
-,-,-,-,-,720,-,-
81.29,3.179385259674911,0.7809806003454381,0.0,3.53,-,-,-
81.34,3.186641307943027,0.7859595091387532,0.0,3.54,-,-,-
81.37,3.1935868559073928,0.7907863811194323,0.0,3.55,-,-,-
-,-,-,-,-,720,-,-
81.42,3.200404113049631,0.7955851032654978,0.0,3.56,-,-,-
81.46,3.207319924577675,0.800515664063307,0.0,3.57,-,-,-
-,-,-,-,-,720,-,-
81.5,3.214454834657739,0.8056666666240305,0.0,3.58,-,-,-
81.55,3.221558819820236,0.8108602361144904,0.0,3.59,-,-,-
81.59,3.2286316261135353,0.8160961868761804,0.0,3.59,-,-,-
-,-,-,-,-,720,-,-
81.63,3.2356218825819454,0.821335822810085,0.0,3.6,-,-,-
81.68,3.2419394075534114,0.8261304672902697,0.0,3.61,-,-,-
81.72,3.248182663968128,0.8309280153774881,0.0,3.62,-,-,-
-,-,-,-,-,720,-,-
81.76,3.254694520953691,0.8359949323107652,0.0,3.63,-,-,-
81.81,3.2616076629581237,0.8414399517641655,0.0,3.64,-,-,-
-,-,-,-,-,720,-,-
81.85,3.268488126108205,0.8469262069607226,0.0,3.64,-,-,-
81.88,3.275335664442302,0.8524535017787205,0.0,3.65,-,-,-
-,-,-,-,-,720,-,-
81.92,3.2821500331765447,0.8580216386299735,0.0,3.66,-,-,-
81.97,3.2889309887129525,0.8636304184664231,0.0,3.67,-,-,-
82.01,3.2954163088560553,0.8690599628566693,0.0,3.68,-,-,-
-,-,-,-,-,720,-,-
82.05,3.301657075605955,0.8743484859721309,0.0,3.69,-,-,-
82.09,3.307633261280587,0.8794748807180846,0.0,3.7,-,-,-
82.13,3.3140030687113313,0.8850061546411361,0.0,3.7,-,-,-
-,-,-,-,-,720,-,-
82.18,3.3206133463957337,0.8908151130824237,0.0,3.71,-,-,-
82.22,3.3269811976847774,0.8964787274940257,0.0,3.72,-,-,-
-,-,-,-,-,720,-,-
82.27,3.333521541510869,0.9023663137461821,0.0,3.73,-,-,-
82.31,3.3400265670772473,0.9082928989030171,0.0,3.74,-,-,-
82.35,3.3463130168947455,0.914089055478615,0.0,3.75,-,-,-
-,-,-,-,-,720,-,-
82.4,3.352158308876581,0.9195435538865261,0.0,3.76,-,-,-
82.44,3.3578825494495264,0.9249498269255084,0.0,3.76,-,-,-
-,-,-,-,-,720,-,-
82.49,3.363687385606419,0.930498669633907,0.0,3.77,-,-,-
82.54,3.369679464070645,0.9362950240787138,0.0,3.78,-,-,-
82.58,3.3756367795420164,0.9421271010289677,0.0,3.79,-,-,-
-,-,-,-,-,720,-,-
82.62,3.38173595716681,0.9481703631243912,0.0,3.8,-,-,-
82.66,3.3879501730128823,0.9544011969896747,0.0,3.81,-,-,-
-,-,-,-,-,720,-,-
82.71,3.3940172945028237,0.9605573023707075,0.0,3.81,-,-,-
82.76,3.400007099783205,0.9667089864618347,0.0,3.82,-,-,-
-,-,-,-,-,720,-,-
82.8,3.4061085605146317,0.9730502754613575,0.0,3.83,-,-,-
82.84,3.4120004899492273,0.979247052840951,0.0,3.84,-,-,-
82.89,3.4177085721228413,0.9853232792256073,0.0,3.85,-,-,-
-,-,-,-,-,720,-,-
82.93,3.423380223049746,0.9914335251242307,0.0,3.86,-,-,-
82.96,3.4293088934573697,0.9978978535987845,0.0,3.87,-,-,-
-,-,-,-,-,720,-,-
83.01,3.4352180850382146,1.0044186836151423,0.0,3.87,-,-,-
83.06,3.4410881835318783,1.0109747276140932,0.0,3.88,-,-,-
83.1,3.4469189790957815,1.0175657512320757,0.0,3.89,-,-,-
-,-,-,-,-,720,-,-
83.14,3.4527102632923072,1.0241915188550643,0.0,3.9,-,-,-
83.18,3.4584618290964766,1.03085179362723,0.0,3.91,-,-,-
-,-,-,-,-,720,-,-
83.22,3.4641734709029524,1.0375463374589617,0.0,3.92,-,-,-
83.27,3.4698449845336463,1.0442749110356806,0.0,3.93,-,-,-
83.32,3.475476167244963,1.0510372738263238,0.0,3.94,-,-,-
-,-,-,-,-,720,-,-
83.35,3.4809675397471636,1.0577120340978248,0.0,3.94,-,-,-
83.39,3.486225357193808,1.0641818165421846,0.0,3.95,-,-,-
-,-,-,-,-,720,-,-
83.44,3.49144439840471,1.0706829193730316,0.0,3.96,-,-,-
83.48,3.4964122416099293,1.0769470653741289,0.0,3.97,-,-,-
83.52,3.5013069099671745,1.0831959743279702,0.0,3.98,-,-,-
-,-,-,-,-,720,-,-
83.57,3.5066567812360137,1.0901107482618313,0.0,3.99,-,-,-
83.61,3.512000092697122,1.0971028003119063,0.0,3.99,-,-,-
-,-,-,-,-,720,-,-
83.66,3.517301503790549,1.1041266745747231,0.0,4.0,-,-,-
83.7,3.52256082500301,1.1111821199628882,0.0,4.01,-,-,-
83.74,3.5277778683258165,1.118268884260389,0.0,4.02,-,-,-
-,-,-,-,-,720,-,-
83.79,3.5329574610532544,1.1253830751273768,0.0,4.03,-,-,-
83.83,3.5378560129995047,1.1321643168662097,0.0,4.04,-,-,-
-,-,-,-,-,720,-,-
83.88,3.5427176652643486,1.1389368540186755,0.0,4.05,-,-,-
83.92,3.547429568491394,1.1455100494209924,0.0,4.05,-,-,-
83.99,3.552334261239635,1.1523739860878042,0.0,4.06,-,-,-
-,-,-,-,-,720,-,-
84.03,3.5574478207987457,1.1595357951166523,0.0,4.07,-,-,-
84.08,3.5625612886840186,1.1666976695953066,0.0,4.08,-,-,-
84.12,3.567671639211152,1.1738617687401207,0.0,4.09,-,-,-
-,-,-,-,-,720,-,-
84.16,3.572635573739756,1.1808241283059162,0.0,4.1,-,-,-
84.2,3.5774652228829247,1.1876195249024217,0.0,4.11,-,-,-
-,-,-,-,-,720,-,-
84.24,3.5822015727647556,1.194289070164273,0.0,4.11,-,-,-
84.28,3.5867604436101437,1.2007086962908966,0.0,4.12,-,-,-
-,-,-,-,-,720,-,-
84.32,3.5913193144555318,1.207128322417519,0.0,4.13,-,-,-
84.37,3.5962038885862397,1.214006591350851,0.0,4.14,-,-,-
84.41,3.601101139791829,1.2209027116521847,0.0,4.15,-,-,-
-,-,-,-,-,720,-,-
84.46,3.6059652355729765,1.227752143763348,0.0,4.16,-,-,-
84.5,3.6109693177729154,1.2347996240307937,0.0,4.16,-,-,-
-,-,-,-,-,720,-,-
84.53,3.615784602552329,1.2416052032437856,0.0,4.17,-,-,-
84.58,3.62057240727007,1.2484301410324734,0.0,4.18,-,-,-
84.62,3.6250870740585697,1.2549158386044792,0.0,4.19,-,-,-
-,-,-,-,-,720,-,-
84.66,3.6295551048949424,1.2613990111593418,0.0,4.2,-,-,-
84.7,3.63432662815486,1.2683561808545287,0.0,4.2,-,-,-
-,-,-,-,-,720,-,-
84.75,3.6393026759947285,1.2756142072960308,0.0,4.21,-,-,-
84.79,3.644278723834707,1.2828722337376937,0.0,4.22,-,-,-
84.83,3.649254771674694,1.290130260179368,0.0,4.23,-,-,-
-,-,-,-,-,720,-,-
84.87,3.654194630075993,1.2973355009744103,0.0,4.24,-,-,-
84.93,3.658908780661248,1.3042115260244205,0.0,4.25,-,-,-
84.98,3.6636229312464144,1.3110875510743032,0.0,4.26,-,-,-
-,-,-,-,-,720,-,-
85.02,3.668530409623183,1.3182455626059244,0.0,4.27,-,-,-
85.06,3.6735064574628873,1.325503589047185,0.0,4.27,-,-,-
-,-,-,-,-,720,-,-
85.1,3.678482505302866,1.3327616154888458,0.0,4.28,-,-,-
85.15,3.6834585531428443,1.3400196419305055,0.0,4.29,-,-,-
-,-,-,-,-,720,-,-
85.2,3.688434600982792,1.3472776683721193,0.0,4.3,-,-,-
85.24,3.6934106488227396,1.3545356948137328,0.0,4.31,-,-,-
85.28,3.6983866966626873,1.3617937212553464,0.0,4.32,-,-,-
-,-,-,-,-,720,-,-
85.32,3.703362744502636,1.369051747696961,0.0,4.33,-,-,-
85.37,3.7083387923425843,1.3763097741385757,0.0,4.34,-,-,-
-,-,-,-,-,720,-,-
85.41,3.713173891842061,1.383362214377052,0.0,4.34,-,-,-
85.45,3.718028990767869,1.3904438256303173,0.0,4.35,-,-,-
85.49,3.7230050386075746,1.3977018520715785,0.0,4.36,-,-,-
-,-,-,-,-,720,-,-
85.53,3.72789251755789,1.404830692588232,0.0,4.37,-,-,-
85.58,3.732606668143104,1.411706717638183,0.0,4.38,-,-,-
-,-,-,-,-,720,-,-
85.62,3.7373208187282696,1.4185827426880642,0.0,4.39,-,-,-
85.66,3.7421759176540763,1.4256643539413298,0.0,4.4,-,-,-
85.71,3.747151965493781,1.4329223803825915,0.0,4.4,-,-,-
-,-,-,-,-,720,-,-
85.75,3.752039444444095,1.4400512208992453,0.0,4.41,-,-,-
85.79,3.7567535950293074,1.446927245949197,0.0,4.42,-,-,-
-,-,-,-,-,720,-,-
85.83,3.761467745614473,1.4538032709990802,0.0,4.43,-,-,-
85.87,3.7663752239912403,1.4609612825307035,0.0,4.44,-,-,-
85.92,3.771157944039561,1.4679373224905494,0.0,4.45,-,-,-
-,-,-,-,-,720,-,-
85.96,3.775960663514422,1.4749425334654906,0.0,4.46,-,-,-
86.0,3.780936711354399,1.4822005599071546,0.0,4.46,-,-,-
-,-,-,-,-,720,-,-
86.04,3.7857194314028244,1.4891765998671531,0.0,4.47,-,-,-
86.08,3.7905226138420134,1.496181493355739,0.0,4.48,-,-,-
86.12,3.79551119395174,1.503430907210168,0.0,4.49,-,-,-
-,-,-,-,-,720,-,-
86.16,3.80052433609848,1.5106633592396022,0.0,4.5,-,-,-
86.21,3.805545715604126,1.5178900976271472,0.0,4.51,-,-,-
86.25,3.8103720950174393,1.5248360033526194,0.0,4.52,-,-,-
-,-,-,-,-,720,-,-
86.29,3.8152186564230974,1.531810954083502,0.0,4.52,-,-,-
86.33,3.8202401284326415,1.53903762819975,0.0,4.53,-,-,-
-,-,-,-,-,720,-,-
86.37,3.825224991505731,1.5462118066203512,0.0,4.54,-,-,-
86.42,3.8295092186692563,1.5523920789831387,0.0,4.55,-,-,-
-,-,-,-,-,720,-,-
86.46,3.8328620306587644,1.5572711112407558,0.0,4.56,-,-,-
86.5,3.8352840416882965,1.5608482852924905,0.0,4.56,-,-,-
86.54,3.836794262129597,1.56311049977164,0.0,4.56,-,-,-
-,-,-,-,-,720,-,-
86.58,3.837412272723946,1.5640445566414674,0.0,4.56,-,-,-
86.62,3.8374298933136948,1.5640712683397904,0.0,4.56,-,-,-
-,-,-,-,-,720,-,-
86.66,3.8374298933137436,1.5640712683398632,0.0,4.56,-,-,-
86.71,3.8375690916005496,1.5642780432302066,0.0,4.56,-,-,-
86.75,3.8378304495940605,1.5646604113214093,0.0,4.56,-,-,-
-,-,-,-,-,720,-,-
86.79,3.83809631556132,1.565039657007999,0.0,4.56,-,-,-
86.82,3.838367854010359,1.565414859824304,0.0,4.57,-,-,-
-,-,-,-,-,720,-,-
86.87,3.8386461892564174,1.5657850458406686,0.0,4.57,-,-,-
86.91,3.838932395076811,1.5661491776457142,0.0,4.57,-,-,-
86.96,3.8392274833801965,1.5665061451755713,0.0,4.57,-,-,-
-,-,-,-,-,720,-,-
87.01,3.839532391762925,1.5668547575926601,0.0,4.57,-,-,-
87.05,3.8398479698500134,1.5671937364403081,0.0,4.57,-,-,-
-,-,-,-,-,720,-,-
87.1,3.8401749643487375,1.5675217103249026,0.0,4.57,-,-,-
