Time (s),X Position,Y Position,Z Position,Speed (m/s),Acceleration (m/s²),Obstacle Distance (m),Rotation Angle (deg),LiDAR Points
1742215318.5,-0.41525952144167805,-2.506152172209852,0.0,0.19,0.27,0.32,112.6,720
1742215318.55,-0.4181392458771388,-2.4988245651911747,0.0,0.17,-0.47,0.32,110.31,720
1742215318.59,-0.4207236407144281,-2.491387661213758,0.0,0.18,0.18,0.32,108.02,720
1742215318.63,-0.4231142351647084,-2.4834912019185635,0.0,0.23,1.37,0.31,105.73,720
1742215318.67,-0.42532920071110186,-2.474975122845463,0.0,0.21,-0.4,0.31,103.43,720
1742215318.71,-0.4272018421893797,-2.466377280729902,0.0,0.22,0.1,0.3,101.14,720
1742215318.75,-0.42870394334823564,-2.457866016414152,0.0,0.23,0.24,0.3,98.85,720
1742215318.79,-0.42985262817910114,-2.4493576721523542,0.0,0.2,-0.7,0.27,96.56,720
1742215318.84,-0.4306825361533043,-2.4405974822054763,0.0,0.19,-0.17,0.27,94.27,720
1742215318.88,-0.43116146612641926,-2.431811112008849,0.0,0.22,0.73,0.27,91.97,720
1742215318.92,-0.43128865191265164,-2.42301261788055,0.0,0.24,0.55,0.27,89.68,720
1742215318.96,-0.43106389004187884,-2.4142160755341853,0.0,0.22,-0.51,0.27,87.39,720
1742215319.01,-0.4304875400851469,-2.4054355575610056,0.0,0.19,-0.6,0.27,85.1,720
1742215319.05,-0.4295605240794352,-2.396685110916662,0.0,0.22,0.73,0.25,82.81,720
1742215319.09,-0.42828432505259495,-2.3879787344490513,0.0,0.22,0.09,0.25,80.51,720
1742215319.14,-0.42666098465084,-2.379330356503342,0.0,0.17,-1.02,0.25,78.22,720
1742215319.18,-0.42469309987252185,-2.370753812639351,0.0,0.25,2.27,0.25,75.93,720
1742215319.22,-0.4223838189134952,-2.3622628234976846,0.0,0.19,-1.27,0.24,73.64,720
1742215319.26,-0.4197368361308596,-2.3538709728501392,0.0,0.21,0.61,0.24,71.35,720
1742215319.3,-0.41675638613248145,-2.3455916858676096,0.0,0.22,0.21,0.24,69.06,720
1742215319.35,-0.4134472370019313,-2.3374382076415445,0.0,0.2,-0.42,0.23,66.76,720
1742215319.39,-0.40981468267225296,-2.3294235819987783,0.0,0.19,-0.29,0.23,64.47,720
1742215319.43,-0.4058645344554268,-2.3215606306305254,0.0,0.22,0.86,0.23,62.18,720
1742215319.48,-0.4016031117460805,-2.31386193258194,0.0,0.19,-0.82,0.23,59.89,720
1742215319.53,-0.39703723191140733,-2.3063398041274223,0.0,0.18,-0.08,0.23,57.6,720
1742215319.57,-0.3924925137591558,-2.2994863018573377,0.0,0.21,0.72,0.23,55.3,720
1742215319.61,-0.3873401083567349,-2.2923531122695233,0.0,0.22,0.32,0.23,53.01,720
1742215319.65,-0.38206222899946485,-2.28562635024,0.0,0.21,-0.25,0.24,50.72,720
1742215319.69,-0.37643612511293983,-2.2790189222352626,0.0,0.19,-0.5,0.24,48.5,720
1742215319.76,-0.37048789261645176,-2.2725342952321776,0.0,0.14,-0.81,0.24,46.47,720
1742215319.79,-0.3643231095821579,-2.266255066922098,0.0,0.26,3.5,0.25,44.62,720
1742215319.85,-0.3579669754666854,-2.26016952901826,0.0,0.15,-1.82,0.25,42.9,720
1742215319.9,-0.35171989254572095,-2.2545305554063155,0.0,0.15,-0.01,0.27,41.23,720
1742215319.94,-0.3456029195947649,-2.2493151630076373,0.0,0.21,1.7,0.27,39.74,720
1742215319.99,-0.3391301639930478,-2.24406127446008,0.0,0.17,-0.98,0.27,38.43,720
1742215320.04,-0.33254717149503416,-2.2389461099881793,0.0,0.17,0.18,0.29,37.3,720
1742215320.08,-0.3260706876601664,-2.234102316642156,0.0,0.22,1.29,0.29,36.27,720
1742215320.12,-0.31968135633882555,-2.22950126392151,0.0,0.2,-0.65,0.29,35.24,720
1742215320.16,-0.3132105288797824,-2.225015549611914,0.0,0.18,-0.41,0.29,34.22,720
1742215320.2,-0.30604099855626615,-2.220227431789723,0.0,0.22,1.16,0.29,33.3,720
1742215320.24,-0.29865382329170276,-2.215445321340129,0.0,0.23,0.07,0.31,32.56,720
1742215320.29,-0.29121345143351,-2.2107463567073764,0.0,0.18,-0.95,0.31,32.01,720
1742215320.34,-0.28373208383568926,-2.2061129327392215,0.0,0.19,0.2,0.31,31.5,720
1742215320.37,-0.2762023659925119,-2.201558547357424,0.0,0.22,0.92,0.33,30.82,720
1742215320.42,-0.2686204280828528,-2.197091612117143,0.0,0.21,-0.24,0.33,30.22,720
1742215320.46,-0.2609991978603176,-2.192692008875231,0.0,0.22,0.18,0.36,29.8,720
1742215320.49,-0.2533501222092689,-2.1883409847515263,0.0,0.23,0.2,0.36,29.46,720
1742215320.54,-0.24567516888743834,-2.1840357715456284,0.0,0.2,-0.57,0.37,29.12,720
1742215320.58,-0.23827391567081507,-2.1799417783277972,0.0,0.18,-0.53,0.37,28.78,720
1742215320.62,-0.23089839506527982,-2.1759198842396024,0.0,0.22,1.08,0.37,28.43,720
1742215320.67,-0.22314745855454868,-2.1717530206183246,0.0,0.2,-0.53,0.4,28.09,720
1742215320.71,-0.21537174727258274,-2.167632573640037,0.0,0.21,0.42,0.4,27.75,720
1742215320.75,-0.20757309974359986,-2.163555693330045,0.0,0.21,-0.1,0.42,27.48,720
1742215320.79,-0.1997603992087282,-2.159505797656726,0.0,0.22,0.28,0.42,27.31,720
1742215320.84,-0.19193020133355929,-2.1554898554097726,0.0,0.17,-1.02,0.42,26.98,720
1742215320.88,-0.18421631232824898,-2.1515906871582633,0.0,0.21,1.12,0.44,26.64,720
1742215320.92,-0.17661341174891038,-2.147804554278341,0.0,0.23,0.52,0.44,26.32,720
1742215320.96,-0.1687193923503413,-2.1439155432572523,0.0,0.2,-0.71,0.46,26.16,720
1742215321.0,-0.16104399805973937,-2.1401468003980866,0.0,0.22,0.39,0.46,26.15,720
1742215321.04,-0.15356048736164404,-2.1364725652587233,0.0,0.22,-0.01,0.46,26.15,720
1742215321.09,-0.14621757595510576,-2.132867361203625,0.0,0.17,-0.91,0.48,26.15,720
1742215321.12,-0.13881116809499822,-2.129230981820482,0.0,0.24,1.86,0.48,26.15,720
1742215321.17,-0.13091190680354658,-2.1253526225072137,0.0,0.19,-1.04,0.49,26.15,720
1742215321.21,-0.12301264551106039,-2.1214742631934485,0.0,0.22,0.82,0.49,26.15,720
1742215321.26,-0.11511338421856787,-2.1175959038796845,0.0,0.17,-1.06,0.49,26.15,720
1742215321.3,-0.10721412292612595,-2.1137175445659446,0.0,0.24,2.02,0.53,26.15,720
1742215321.35,-0.09945546092516015,-2.1099082163364287,0.0,0.18,-1.19,0.53,26.15,720
1742215321.39,-0.09197195022713443,-2.106233981197127,0.0,0.21,0.67,0.55,26.15,720
1742215321.43,-0.08448843952910934,-2.1025597460578247,0.0,0.21,-0.08,0.55,26.15,720
1742215321.48,-0.07669802930156645,-2.098734830164382,0.0,0.16,-0.85,0.55,26.15,720
1742215321.52,-0.06879876800950756,-2.094856470850829,0.0,0.24,1.98,0.56,26.15,720
1742215321.55,-0.06089950671702005,-2.0909781115370665,0.0,0.24,0.16,0.56,26.15,720
1742215321.59,-0.053223994834884276,-2.0872096081424116,0.0,0.22,-0.48,0.58,26.15,720
1742215321.64,-0.04543507426722536,-2.0833816611560807,0.0,0.2,-0.54,0.58,26.22,720
1742215321.68,-0.03754852064656269,-2.079477542652241,0.0,0.2,0.07,0.58,26.48,720
1742215321.72,-0.029683506593992336,-2.0755302241706874,0.0,0.2,-0.05,0.6,26.82,720
1742215321.76,-0.02184223378836807,-2.0715359520180376,0.0,0.21,0.21,0.6,27.17,720
1742215321.8,-0.01424625640764948,-2.067609629312445,0.0,0.23,0.43,0.6,27.51,720
1742215321.84,-0.007166111891330904,-2.063896067024972,0.0,0.19,-0.75,0.63,27.85,720
1742215321.89,-0.00021546445475351637,-2.060196983554511,0.0,0.16,-0.67,0.63,28.19,720
1742215321.93,0.0067692359787901325,-2.0564259617412333,0.0,0.21,1.14,0.64,28.53,720
1742215321.97,0.014442189594257727,-2.052235358521686,0.0,0.21,0.0,0.64,28.72,720
1742215322.01,0.022157562742343498,-2.048002981476337,0.0,0.21,0.22,0.66,28.75,720
1742215322.06,0.02987249825979782,-2.0437698065573002,0.0,0.2,-0.31,0.66,28.75,720
1742215322.1,0.03720648576535535,-2.0397456573087602,0.0,0.19,-0.2,0.66,28.75,720
1742215322.14,0.044515372044930876,-2.0357352810697256,0.0,0.2,0.14,0.71,28.75,720
1742215322.18,0.051961576793835014,-2.031649558368105,0.0,0.23,0.72,0.71,28.75,720
1742215322.22,0.059676512310863836,-2.0274163834492818,0.0,0.21,-0.45,0.71,28.75,720
1742215322.26,0.06739144782830926,-2.023183208530229,0.0,0.22,0.31,0.71,28.75,720
1742215322.31,0.07510638334578201,-2.018950033611159,0.0,0.18,-0.74,0.71,28.75,720
1742215322.35,0.08282131886318013,-2.014716858692123,0.0,0.22,0.96,0.72,28.75,720
1742215322.4,0.09039893591149926,-2.0105590302355276,0.0,0.17,-1.09,0.72,28.75,720
1742215322.45,0.0977078221910641,-2.0065486539964748,0.0,0.2,0.73,0.75,28.75,720
1742215322.49,0.10531644663510623,-2.002373811822829,0.0,0.21,0.24,0.75,28.75,720
1742215322.54,0.1130313821521241,-1.9981406369039842,0.0,0.18,-0.62,0.75,28.75,720
1742215322.58,0.12074631766955765,-1.9939074619849095,0.0,0.23,1.35,0.78,28.75,720
1742215322.62,0.12824272487034438,-1.9897941932642742,0.0,0.21,-0.38,0.78,28.75,720
1742215322.66,0.13555161114990094,-1.9857838170252053,0.0,0.2,-0.3,0.8,28.75,720
1742215322.7,0.14286049742945484,-1.9817734407861314,0.0,0.2,0.01,0.8,28.75,720
1742215322.74,0.15055033172064228,-1.9775540388766895,0.0,0.23,0.76,0.8,28.75,720
1742215322.78,0.15826526723806372,-1.9733208639575937,0.0,0.2,-0.76,0.82,28.75,720
1742215322.83,0.16598020275548414,-1.9690876890384952,0.0,0.19,-0.2,0.82,28.75,720
1742215322.87,0.17369513827290445,-1.9648545141193896,0.0,0.25,1.84,0.85,28.75,720
1742215322.91,0.18111033562606743,-1.960785805134746,0.0,0.21,-1.07,0.85,28.75,720
1742215322.95,0.18841922190560745,-1.9567754288956487,0.0,0.2,-0.25,0.85,28.75,720
1742215322.99,0.1956720489221108,-1.9527959293479737,0.0,0.22,0.75,0.86,28.75,720
1742215323.03,0.20186251028254112,-1.9494081304627562,0.0,0.16,-1.4,0.86,28.6,720
1742215323.07,0.20666002704738018,-1.9468079617685667,0.0,0.14,-0.65,0.86,28.27,720
1742215323.11,0.21006399788962762,-1.944994645470385,0.0,0.1,-0.98,0.88,27.76,720
1742215323.16,0.21206652137364854,-1.9439538879206388,0.0,0.05,-1.11,0.88,27.06,720
1742215323.19,0.21276755302544217,-1.9436010150960128,0.0,0.02,-0.71,0.9,26.18,720
1742215323.24,0.21413758343015826,-1.942944664148065,0.0,0.04,0.35,0.9,25.12,720
1742215323.28,0.21582327640499246,-1.9421761932765156,0.0,0.04,0.19,0.9,23.87,720
1742215323.32,0.21752644870565074,-1.9414473108143602,0.0,0.04,-0.01,0.9,22.44,720
1742215323.37,0.21965235099397412,-1.9406039313059136,0.0,0.05,0.12,0.9,20.83,720
1742215323.4,0.22176876013045016,-1.9398351887700065,0.0,0.07,0.59,0.89,19.03,720
1742215323.45,0.22367954159418293,-1.939214188368265,0.0,0.05,-0.5,0.89,17.05,720
1742215323.5,0.2262348010087243,-1.938484037205097,0.0,0.05,0.11,0.9,14.89,720
1742215323.53,0.22893401542348701,-1.9378239144068388,0.0,0.07,0.59,0.9,12.6,720
1742215323.57,0.23228569987764955,-1.9371502081306582,0.0,0.09,0.37,0.9,10.31,720
1742215323.62,0.237241138538267,-1.936356402051492,0.0,0.1,0.34,0.92,8.01,720
1742215323.66,0.2438127719513458,-1.9355700919273446,0.0,0.17,1.68,0.92,5.72,720
1742215323.7,0.251993621710966,-1.9349203273439592,0.0,0.2,0.71,0.92,3.43,720
1742215323.74,0.26078604578942816,-1.934569679409224,0.0,0.21,0.16,0.91,1.14,720
1742215323.79,0.2695854590439001,-1.934570915140118,0.0,0.2,-0.24,0.91,-1.15,720
1742215323.83,0.27837778429038595,-1.9349240325597363,0.0,0.22,0.73,0.95,-3.45,720
1742215323.87,0.28621264207745467,-1.9355482950365754,0.0,0.16,-1.24,0.95,-5.74,720
1742215323.91,0.29310947276504523,-1.9363808929530286,0.0,0.17,0.24,0.95,-8.03,720
1742215323.96,0.30021319572434696,-1.9375305634305398,0.0,0.17,0.01,0.95,-10.32,720
1742215324.0,0.3074753138998592,-1.9390037294436968,0.0,0.18,0.04,0.95,-12.61,720
1742215324.04,0.3148585754624883,-1.9408142713830838,0.0,0.17,-0.08,0.94,-14.9,720
1742215324.08,0.32250845935213107,-1.943011041925784,0.0,0.2,0.6,0.94,-17.2,720
1742215324.12,0.32954199703630704,-1.9453429780618061,0.0,0.21,0.23,0.93,-19.49,720
1742215324.16,0.3364766560671207,-1.947954315386528,0.0,0.18,-0.66,0.93,-21.78,720
1742215324.2,0.34330134246944566,-1.950840876317287,0.0,0.17,-0.26,0.93,-24.07,720
1742215324.24,0.3500051382009001,-1.9539980429723633,0.0,0.2,0.96,0.94,-26.36,720
1742215324.29,0.356577318618388,-1.957420764558604,0.0,0.15,-1.03,0.94,-28.66,720
1742215324.33,0.3630073696352384,-1.961103565451615,0.0,0.19,0.93,0.94,-30.95,720
1742215324.37,0.3692850045415034,-1.9650405539555933,0.0,0.2,0.19,0.92,-33.24,720
1742215324.41,0.37540018046049517,-1.9692254317287807,0.0,0.17,-0.53,0.92,-35.53,720
1742215324.46,0.3813431144153703,-1.9736515038595572,0.0,0.16,-0.37,0.92,-37.82,720
1742215324.49,0.3871042989796629,-1.9783116895767767,0.0,0.2,1.2,0.92,-40.12,720
1742215324.53,0.3926745174862818,-1.9831985335767346,0.0,0.18,-0.37,0.91,-42.41,720
1742215324.58,0.3980448587741281,-1.9883042179516393,0.0,0.16,-0.49,0.91,-44.7,720
1742215324.62,0.4032067314437082,-1.99362057469662,0.0,0.18,0.51,0.91,-46.99,720
1742215324.66,0.40815187759927296,-1.9991390987744164,0.0,0.18,-0.16,0.9,-49.28,720
1742215324.7,0.4130294539079353,-2.0050445050926817,0.0,0.19,0.3,0.9,-51.57,720
1742215324.74,0.41779829280627195,-2.0113090731549597,0.0,0.21,0.54,0.88,-53.87,720
1742215324.78,0.42245389977451775,-2.017964809312904,0.0,0.2,-0.12,0.88,-56.16,720
1742215324.83,0.4269570293513968,-2.024980184831982,0.0,0.17,-0.63,0.88,-58.45,720
1742215324.87,0.4311760167090376,-2.0321700259525777,0.0,0.22,1.23,0.87,-60.74,720
1742215324.91,0.4352195981823854,-2.039743720413674,0.0,0.22,-0.13,0.87,-63.03,720
1742215324.95,0.43905223579585845,-2.047664614559841,0.0,0.2,-0.32,0.86,-65.33,720
1742215325.0,0.44231427269779566,-2.0551436428267746,0.0,0.17,-0.7,0.86,-67.62,720
1742215325.04,0.4452254230615339,-2.0626488118892743,0.0,0.22,1.37,0.86,-69.91,720
1742215325.08,0.4480624637995396,-2.0709106998837967,0.0,0.21,-0.14,0.84,-72.2,720
1742215325.12,0.4504514823181083,-2.078897329973084,0.0,0.19,-0.57,0.84,-74.49,720
1742215325.16,0.45251920985705574,-2.0869731068698893,0.0,0.2,0.41,0.84,-76.78,720
1742215325.2,0.45426233849346304,-2.095125111054091,0.0,0.22,0.42,0.81,-79.08,720
1742215325.24,0.4557514186164524,-2.103768566319883,0.0,0.22,-0.06,0.81,-81.37,720
1742215325.28,0.4568978455560916,-2.112492979218357,0.0,0.22,0.07,0.79,-83.66,720
1742215325.32,0.4576944720135908,-2.1212562583672305,0.0,0.21,-0.31,0.79,-85.95,720
1742215325.37,0.4581400235565442,-2.1300443843890027,0.0,0.21,0.02,0.76,-88.24,720
1742215325.41,0.4582333544456496,-2.138594040947231,0.0,0.22,0.24,0.76,-90.54,720
1742215325.45,0.45800050966554834,-2.1465850588665814,0.0,0.17,-0.94,0.76,-92.83,720
1742215325.49,0.45744953453542486,-2.1545030631948645,0.0,0.18,0.21,0.75,-95.12,720
1742215325.54,0.4564946241032497,-2.1631929117281525,0.0,0.21,0.55,0.75,-97.41,720
1742215325.58,0.4551853631639872,-2.171894377750836,0.0,0.21,-0.02,0.74,-99.7,720
1742215325.62,0.4535952104585904,-2.1802010822125495,0.0,0.22,0.4,0.74,-101.99,720
1742215325.66,0.4516008240563498,-2.1887421068246216,0.0,0.2,-0.42,0.74,-104.29,720
1742215325.7,0.44927732194748704,-2.1971628509333305,0.0,0.21,0.18,0.71,-106.58,720
1742215325.75,0.4467394734491151,-2.2051034425150706,0.0,0.2,-0.32,0.71,-108.87,720
1742215325.79,0.44388611598865424,-2.212936195598509,0.0,0.18,-0.39,0.68,-111.16,720
1742215325.83,0.44062514777486783,-2.220878329142901,0.0,0.21,0.76,0.68,-113.45,720
1742215325.87,0.43696217614371446,-2.2288790987291525,0.0,0.23,0.6,0.68,-115.75,720
1742215325.93,0.43298268744703444,-2.2367272510370166,0.0,0.15,-1.38,0.68,-118.02,720
1742215325.96,0.4287830183684773,-2.244281205154339,0.0,0.26,3.27,0.68,-120.12,720
1742215326.0,0.42447683057889474,-2.2514193522086705,0.0,0.2,-1.5,0.67,-122.05,720
1742215326.05,0.4199442633046255,-2.2584160211890336,0.0,0.17,-0.56,0.67,-123.8,720
1742215326.09,0.4150080469252991,-2.2655538557271497,0.0,0.23,1.67,0.67,-125.51,720
1742215326.13,0.4098283744456451,-2.272588274390387,0.0,0.24,0.11,0.63,-127.23,720
1742215326.18,0.40458900702923634,-2.279272795557159,0.0,0.17,-1.37,0.63,-128.92,720
1742215326.22,0.3989683565951387,-2.2860435923292544,0.0,0.22,1.25,0.64,-130.45,720
1742215326.26,0.39317954359427787,-2.2926712676896557,0.0,0.22,0.04,0.64,-131.79,720
1742215326.31,0.3872469838089092,-2.2991706580678066,0.0,0.19,-0.6,0.64,-132.96,720
1742215326.35,0.3813253172711581,-2.3054180219262315,0.0,0.22,0.74,0.62,-133.99,720
1742215326.38,0.37592057374044635,-2.3109167571730467,0.0,0.2,-0.42,0.62,-135.02,720
1742215326.43,0.3697172103903802,-2.3170053365208862,0.0,0.2,-0.02,0.6,-136.04,720
1742215326.47,0.3633278574206088,-2.323056294490248,0.0,0.23,0.58,0.6,-137.07,720
1742215326.51,0.3571107341170802,-2.3287385464457424,0.0,0.2,-0.57,0.6,-138.1,720
1742215326.54,0.3511551930319322,-2.3339860860238604,0.0,0.22,0.39,0.59,-139.12,720
1742215326.59,0.3446898511953293,-2.339493992523194,0.0,0.17,-0.87,0.59,-140.0,720
1742215326.63,0.3380771325329666,-2.344970510265035,0.0,0.24,1.8,0.57,-140.7,720
1742215326.67,0.33129096758346394,-2.350471887432369,0.0,0.22,-0.39,0.57,-141.21,720
1742215326.71,0.3250929539780224,-2.3554200537903047,0.0,0.17,-1.07,0.57,-141.57,720
1742215326.76,0.31832649793726514,-2.3607627852536175,0.0,0.21,0.8,0.56,-141.81,720
1742215326.79,0.31152983973523046,-2.366102565110587,0.0,0.23,0.47,0.56,-141.86,720
1742215326.84,0.3047019251439844,-2.371459807318375,0.0,0.2,-0.57,0.55,-141.93,720
1742215326.88,0.29776717928040575,-2.3768773044205425,0.0,0.19,-0.21,0.55,-142.04,720
1742215326.93,0.2908286201027369,-2.3822899189894104,0.0,0.2,0.21,0.55,-142.04,720
1742215326.97,0.28389006092508184,-2.3877025335582642,0.0,0.23,0.83,0.54,-142.04,720
1742215327.01,0.27695150174742705,-2.393115148127116,0.0,0.2,-0.72,0.54,-142.04,720
1742215327.05,0.2700129425697721,-2.398527762695969,0.0,0.21,0.33,0.54,-142.04,720
1742215327.09,0.2633439580354172,-2.403730088124911,0.0,0.2,-0.24,0.54,-142.04,720
1742215327.13,0.2565010115394307,-2.409068117382829,0.0,0.21,0.21,0.54,-142.04,720
1742215327.18,0.24971383910757675,-2.4143626385428294,0.0,0.2,-0.28,0.53,-142.04,720
1742215327.22,0.24320819290462872,-2.419437547398748,0.0,0.2,-0.05,0.53,-142.04,720
1742215327.26,0.2362696337278272,-2.424850161966956,0.0,0.19,-0.12,0.53,-142.04,720
1742215327.3,0.22952761172860936,-2.4301094622859787,0.0,0.23,1.0,0.52,-142.04,720
1742215327.34,0.22295423987608967,-2.4352372024038687,0.0,0.2,-0.73,0.52,-142.04,720
1742215327.39,0.2164313302719523,-2.440325578052315,0.0,0.2,-0.05,0.52,-142.04,720
1742215327.44,0.2099266405095506,-2.4454017123940077,0.0,0.16,-0.69,0.52,-142.0,720
1742215327.47,0.20300126962159068,-2.4508311821398396,0.0,0.23,1.68,0.5,-141.78,720
1742215327.51,0.19610134223675843,-2.456292946634699,0.0,0.23,0.2,0.5,-141.52,720
1742215327.56,0.18956436669290808,-2.4615129992396008,0.0,0.17,-1.34,0.5,-141.23,720
1742215327.6,0.1830793788909449,-2.466752052762965,0.0,0.24,2.04,0.5,-140.91,720
1742215327.64,0.1764964305724055,-2.4721189716181913,0.0,0.19,-1.04,0.5,-140.71,720
1742215327.69,0.16970057526288937,-2.4777096908474876,0.0,0.19,0.04,0.49,-140.39,720
1742215327.73,0.1629379083977265,-2.4833405083824642,0.0,0.19,-0.17,0.49,-140.05,720
1742215327.78,0.15647029207100016,-2.488791129328122,0.0,0.2,0.25,0.49,-139.7,720
1742215327.82,0.15017639089135887,-2.494160162950739,0.0,0.18,-0.41,0.49,-139.36,720
1742215327.86,0.14407184811427234,-2.4994317493665457,0.0,0.23,1.42,0.49,-139.02,720
1742215327.9,0.1374457677719744,-2.505222675761891,0.0,0.19,-0.76,0.49,-138.68,720
1742215327.95,0.1308544293001369,-2.5110531154014937,0.0,0.19,-0.06,0.49,-138.33,720
1742215328.0,0.12462176261099342,-2.5166329726303838,0.0,0.17,-0.43,0.49,-137.99,720
1742215328.04,0.11844383188128418,-2.52223082052734,0.0,0.21,1.0,0.49,-137.65,720
1742215328.08,0.11241471841972292,-2.5277594222706554,0.0,0.21,0.03,0.49,-137.31,720
1742215328.13,0.10664364138041021,-2.533115669848526,0.0,0.16,-1.1,0.49,-136.96,720
1742215328.16,0.1004950819385451,-2.538891884414112,0.0,0.23,2.12,0.49,-136.62,720
1742215328.21,0.0946549901972502,-2.5444354691301503,0.0,0.19,-1.0,0.49,-136.39,720
1742215328.25,0.08895794033573338,-2.549870404358683,0.0,0.19,-0.06,0.49,-136.33,720
1742215328.29,0.08337554989195778,-2.555198614020951,0.0,0.17,-0.38,0.49,-136.33,720
1742215328.33,0.07801489560326959,-2.560315183753,0.0,0.19,0.51,0.48,-136.33,720
1742215328.37,0.0726542413145846,-2.5654317534850524,0.0,0.2,0.14,0.48,-136.33,720
1742215328.41,0.06683286992407343,-2.570992562689432,0.0,0.21,0.3,0.48,-136.26,720
1742215328.46,0.06048696400649335,-2.577089229597235,0.0,0.19,-0.44,0.49,-136.0,720
1742215328.49,0.054173499880873444,-2.5832194816698117,0.0,0.26,2.24,0.49,-135.71,720
1742215328.53,0.04788291567815337,-2.589373221971278,0.0,0.21,-1.17,0.49,-135.58,720
1742215328.58,0.04159758094812738,-2.5955323263912446,0.0,0.17,-0.8,0.49,-135.58,720
1742215328.63,0.035316611783544755,-2.6016958806740473,0.0,0.2,0.77,0.49,-135.47,720
1742215328.67,0.029057330857951043,-2.607881447345145,0.0,0.2,-0.05,0.49,-135.18,720
1742215328.72,0.022833596378318697,-2.6141027734391225,0.0,0.18,-0.51,0.49,-134.84,720
1742215328.76,0.016647169900451265,-2.620361199493211,0.0,0.22,1.07,0.49,-134.5,720
1742215328.8,0.0106722045935843,-2.626477952875418,0.0,0.2,-0.45,0.49,-134.15,720
1742215328.85,0.004882695616965628,-2.6324766456486945,0.0,0.2,-0.13,0.49,-133.81,720
1742215328.89,-0.0007629631797161972,-2.6383962894826607,0.0,0.2,0.17,0.49,-133.47,720
1742215328.93,-0.006420988106688346,-2.6444016772748857,0.0,0.2,-0.11,0.49,-133.13,720
1742215328.97,-0.012417584265985151,-2.650842221019368,0.0,0.22,0.56,0.49,-132.78,720
1742215329.0,-0.018375565801079997,-2.657318502766479,0.0,0.24,0.54,0.49,-132.44,720
1742215329.05,-0.024002494443493224,-2.6635087058977365,0.0,0.19,-1.12,0.49,-132.1,720
1742215329.09,-0.029573129442051864,-2.6697111856350246,0.0,0.19,-0.04,0.5,-131.76,720
